experiment_id,event_id,priority,event_type,north_m,east_m,is_high_priority,creation_time,activation_time,expiration_time,radius_m,first_detect_time,detected_by_uav,investigation_start_time,investigation_complete_time,investigated_by_uav,final_state
event_sensitivity/high/N_6_seed_45,7,2,1,2390.5,2044.72,0,1781539061.89,1781539061.89,1781539136.89,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,8,3,0,1227.87,2504.06,1,1781539061.89,1781539061.89,1781539136.89,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,9,2,0,1398.66,1890.44,0,1781539061.89,1781539061.89,1781539136.89,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,10,3,1,334.18,-946.13,1,1781539061.89,1781539061.89,1781539136.89,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,11,3,0,400.54,814.95,1,1781539061.89,1781539061.89,1781539136.89,15.0,1781539104.549,2.0,1781539104.693,1781539134.777,2.0,investigated
event_sensitivity/high/N_6_seed_45,12,3,0,1610.9,2710.58,1,1781539061.89,1781539061.89,1781539136.89,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,13,2,1,197.64,-1733.97,0,1781539061.89,1781539061.89,1781539136.89,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,14,3,0,1804.72,-959.02,1,1781539061.89,1781539061.89,1781539136.89,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,15,3,1,1988.37,1325.64,1,1781539061.89,1781539061.89,1781539136.89,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,16,1,0,177.32,-1883.6,0,1781539061.89,1781539061.89,1781539136.89,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,17,5,0,2058.3,1871.64,1,1781539061.89,1781539061.89,1781539136.89,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,18,2,1,293.78,795.12,0,1781539061.89,1781539061.89,1781539136.89,15.0,1781539119.472,2.0,,,,expired
event_sensitivity/high/N_6_seed_45,19,1,0,1765.88,2536.67,0,1781539061.89,1781539061.89,1781539136.89,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,20,1,0,1998.84,-1407.95,0,1781539061.89,1781539061.89,1781539136.89,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,21,2,0,752.52,544.05,0,1781539061.89,1781539061.89,1781539136.89,15.0,1781539101.396,3.0,,,,expired
event_sensitivity/high/N_6_seed_45,22,1,1,932.48,1952.03,0,1781539061.89,1781539061.89,1781539136.89,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,23,5,1,1470.2,2013.96,1,1781539061.89,1781539061.89,1781539136.89,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,24,1,1,1798.59,2107.87,0,1781539061.89,1781539061.89,1781539136.89,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,25,3,0,1491.26,-2068.21,1,1781539063.07,1781539063.07,1781539138.07,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,26,4,1,2371.2,2042.78,1,1781539067.99,1781539067.99,1781539142.99,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,27,1,0,1111.52,26.59,0,1781539080.6,1781539080.6,1781539155.6,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,28,5,0,1044.49,1043.22,1,1781539084.01,1781539084.01,1781539159.01,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,29,1,0,2760.47,1896.06,0,1781539087.56,1781539087.56,1781539162.56,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,30,4,1,2768.92,1357.62,1,1781539091.71,1781539091.71,1781539166.71,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,31,2,0,683.53,735.3,0,1781539137.06,1781539137.06,1781539212.06,15.0,1781539138.715,3.0,,,,expired
event_sensitivity/high/N_6_seed_45,32,5,1,1280.61,1263.94,1,1781539147.86,1781539147.86,1781539222.86,15.0,1781539201.711,2.0,1781539201.831,1781539223.53,2.0,investigated
event_sensitivity/high/N_6_seed_45,33,1,1,686.78,969.9,0,1781539176.61,1781539176.61,1781539251.61,15.0,1781539175.565,3.0,,,,expired
event_sensitivity/high/N_6_seed_45,34,1,0,427.97,-1086.68,0,1781539181.0,1781539181.0,1781539256.0,15.0,1781539209.296,6.0,,,,expired
event_sensitivity/high/N_6_seed_45,35,3,0,954.22,-1685.22,1,1781539181.2,1781539181.2,1781539256.2,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,36,3,0,1507.68,1615.12,1,1781539181.26,1781539181.26,1781539256.26,15.0,1781539253.628,2.0,1781539253.796,1781539268.811,2.0,investigated
event_sensitivity/high/N_6_seed_45,37,5,1,2700.25,-2260.39,1,1781539199.93,1781539199.93,1781539274.93,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,38,3,1,2408.18,2426.54,1,1781539201.71,1781539201.71,1781539276.71,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,39,4,1,229.03,-1735.12,1,1781539206.15,1781539206.15,1781539281.15,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,40,2,1,1180.65,-2047.82,0,1781539209.04,1781539209.04,1781539284.04,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,41,5,1,1221.15,-2044.1,1,1781539214.88,1781539214.88,1781539289.88,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,42,1,1,888.51,-1238.77,0,1781539217.46,1781539217.46,1781539292.46,15.0,1781539247.305,6.0,,,,expired
event_sensitivity/high/N_6_seed_45,43,2,0,456.7,-308.04,0,1781539223.41,1781539223.41,1781539298.41,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,44,3,0,2042.44,-2288.31,1,1781539223.92,1781539223.92,1781539298.92,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,45,5,0,746.37,1790.15,1,1781539236.14,1781539236.14,1781539311.14,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,46,3,1,2300.23,-1827.18,1,1781539242.02,1781539242.02,1781539317.02,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,47,5,0,1285.84,-152.97,1,1781539242.47,1781539242.47,1781539317.47,15.0,1781539243.729,4.0,1781539243.902,1781539273.964,4.0,investigated
event_sensitivity/high/N_6_seed_45,48,1,0,497.18,2699.79,0,1781539243.11,1781539243.11,1781539318.11,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,49,3,0,2767.23,1476.83,1,1781539243.66,1781539243.66,1781539318.66,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,50,1,1,2396.61,2205.71,0,1781539259.91,1781539259.91,1781539334.91,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,51,2,1,1359.17,200.34,0,1781539265.59,1781539265.59,1781539340.59,15.0,1781539276.467,4.0,,,,expired
event_sensitivity/high/N_6_seed_45,52,4,0,180.47,700.19,1,1781539266.0,1781539266.0,1781539341.0,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,53,3,1,1102.9,1510.17,1,1781539266.68,1781539266.68,1781539341.68,15.0,1781539269.387,2.0,1781539280.384,1781539310.39,1.0,investigated
event_sensitivity/high/N_6_seed_45,54,2,1,2416.99,-1618.71,0,1781539267.54,1781539267.54,1781539342.54,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,55,5,0,2499.11,2779.17,1,1781539267.91,1781539267.91,1781539342.91,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,56,2,0,2386.36,1028.75,0,1781539269.89,1781539269.89,1781539344.89,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,57,1,1,1180.22,-321.41,0,1781539273.85,1781539273.85,1781539348.85,15.0,1781539275.663,4.0,,,,expired
event_sensitivity/high/N_6_seed_45,58,2,0,911.83,1740.13,0,1781539283.56,1781539283.56,1781539358.56,15.0,1781539311.758,1.0,,,,expired
event_sensitivity/high/N_6_seed_45,59,5,1,1710.83,215.37,1,1781539288.79,1781539288.79,1781539363.79,15.0,1781539294.076,4.0,1781539294.232,1781539324.284,4.0,investigated
event_sensitivity/high/N_6_seed_45,60,2,0,958.8,-215.27,0,1781539291.77,1781539291.77,1781539366.77,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,61,3,0,2325.8,1496.92,1,1781539295.95,1781539295.95,1781539370.95,15.0,1781539360.671,2.0,1781539360.827,1781539375.848,2.0,investigated
event_sensitivity/high/N_6_seed_45,62,2,1,204.59,-948.31,0,1781539299.39,1781539299.39,1781539374.39,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,63,3,0,2201.5,-1997.78,1,1781539321.39,1781539321.39,1781539396.39,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,64,3,0,2511.7,992.11,1,1781539323.29,1781539323.29,1781539398.29,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,65,1,1,1273.8,-1761.28,0,1781539324.32,1781539324.32,1781539399.32,15.0,1781539324.649,6.0,,,,expired
event_sensitivity/high/N_6_seed_45,66,5,0,1209.46,-292.56,1,1781539331.17,1781539331.17,1781539406.17,15.0,1781539386.49,4.0,1781539386.634,1781539408.916,4.0,investigated
event_sensitivity/high/N_6_seed_45,67,3,1,1181.49,610.58,1,1781539334.01,1781539334.01,1781539409.01,15.0,1781539406.403,3.0,1781539406.523,1781539421.577,3.0,investigated
event_sensitivity/high/N_6_seed_45,68,5,0,176.48,2493.28,1,1781539343.07,1781539343.07,1781539418.07,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,69,2,1,1640.12,1934.7,0,1781539343.19,1781539343.19,1781539418.19,15.0,1781539344.049,1.0,,,,expired
event_sensitivity/high/N_6_seed_45,70,3,1,1626.91,-1518.29,1,1781539347.28,1781539347.28,1781539422.28,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,71,2,1,1057.62,1466.15,0,1781539362.22,1781539362.22,1781539437.22,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,72,3,1,176.1,580.64,1,1781539363.03,1781539363.03,1781539438.03,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,73,1,1,1243.86,1272.36,0,1781539366.0,1781539366.0,1781539441.0,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,74,5,1,366.09,1479.53,1,1781539374.66,1781539374.66,1781539449.66,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,75,3,1,1196.48,1688.84,1,1781539387.66,1781539387.66,1781539462.66,15.0,1781539390.663,1.0,,,,expired
event_sensitivity/high/N_6_seed_45,76,4,0,257.75,-2204.89,1,1781539398.23,1781539398.23,1781539473.23,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,77,4,1,1380.16,2239.33,1,1781539403.36,1781539403.36,1781539478.36,15.0,1781539403.849,1.0,,,,expired
event_sensitivity/high/N_6_seed_45,78,1,0,1089.68,1834.87,0,1781539408.66,1781539408.66,1781539483.66,15.0,1781539460.718,2.0,,,,expired
event_sensitivity/high/N_6_seed_45,79,1,0,2174.57,-1092.92,0,1781539411.99,1781539411.99,1781539486.99,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,80,5,0,1488.44,1577.0,1,1781539417.83,1781539417.83,1781539492.83,15.0,1781539418.786,1.0,1781539430.885,1781539460.894,2.0,investigated
event_sensitivity/high/N_6_seed_45,81,1,1,1592.34,-350.64,0,1781539436.75,1781539436.75,1781539511.75,15.0,1781539452.725,4.0,,,,expired
event_sensitivity/high/N_6_seed_45,82,4,1,1860.74,1896.54,1,1781539445.96,1781539445.96,1781539520.96,15.0,1781539446.912,1.0,1781539506.92,1781539521.941,1.0,investigated
event_sensitivity/high/N_6_seed_45,83,4,0,721.95,-882.76,1,1781539455.55,1781539455.55,1781539530.55,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,84,2,0,2170.83,-1820.19,0,1781539457.09,1781539457.09,1781539532.09,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,85,4,1,2412.7,-437.24,1,1781539459.44,1781539459.44,1781539534.44,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,86,3,0,2437.62,720.97,1,1781539471.2,1781539471.2,1781539546.2,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,87,5,0,922.48,-200.65,1,1781539471.23,1781539471.23,1781539546.23,15.0,1781539474.776,3.0,1781539474.959,1781539505.016,3.0,investigated
event_sensitivity/high/N_6_seed_45,88,4,1,1580.56,1489.71,1,1781539472.52,1781539472.52,1781539547.52,15.0,1781539473.527,2.0,,,,expired
event_sensitivity/high/N_6_seed_45,89,3,0,1394.75,-1971.75,1,1781539476.26,1781539476.26,1781539551.26,15.0,1781539488.605,5.0,1781539488.741,1781539518.81,5.0,investigated
event_sensitivity/high/N_6_seed_45,90,4,0,462.11,65.05,1,1781539489.57,1781539489.57,1781539564.57,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,91,5,1,2609.61,880.65,1,1781539494.83,1781539494.83,1781539569.83,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,92,2,0,2454.19,-388.51,0,1781539497.14,1781539497.14,1781539572.14,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,93,5,0,2103.66,-1608.96,1,1781539498.33,1781539498.33,1781539573.33,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,94,4,0,900.72,305.83,1,1781539501.61,1781539501.61,1781539576.61,15.0,1781539506.032,3.0,,,,expired
event_sensitivity/high/N_6_seed_45,95,5,1,149.51,79.57,1,1781539539.98,1781539539.98,1781539614.98,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,96,3,1,1311.87,-312.49,1,1781539545.9,1781539545.9,1781539620.9,15.0,1781539544.894,3.0,1781539544.998,1781539575.007,3.0,investigated
event_sensitivity/high/N_6_seed_45,97,4,1,2286.21,-223.31,1,1781539548.27,1781539548.27,1781539623.27,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,98,2,0,581.69,-1042.89,0,1781539552.95,1781539552.95,1781539627.95,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,99,2,0,899.11,2103.01,0,1781539554.07,1781539554.07,1781539629.07,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,100,3,0,2595.93,-569.7,1,1781539557.74,1781539557.74,1781539632.74,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,101,4,0,2169.37,895.44,1,1781539562.0,1781539562.0,1781539637.0,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,102,1,1,671.11,-1700.02,0,1781539573.99,1781539573.99,1781539648.99,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,103,2,0,1772.13,1665.83,0,1781539574.94,1781539574.94,1781539649.94,15.0,1781539579.777,2.0,,,,expired
event_sensitivity/high/N_6_seed_45,104,2,1,862.75,-1494.93,0,1781539583.88,1781539583.88,1781539658.88,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,105,1,1,659.42,308.57,0,1781539589.27,1781539589.27,1781539664.27,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,106,4,1,1081.19,-1268.28,1,1781539595.32,1781539595.32,1781539670.32,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,107,4,0,1846.18,2418.54,1,1781539599.44,1781539599.44,1781539674.44,15.0,1781539601.192,1.0,1781539601.339,1781539631.412,1.0,investigated
event_sensitivity/high/N_6_seed_45,108,4,0,1042.7,2339.34,1,1781539605.62,1781539605.62,1781539680.62,15.0,1781539661.528,1.0,,,,expired
event_sensitivity/high/N_6_seed_45,109,4,0,1519.16,74.99,1,1781539609.06,1781539609.06,1781539684.06,15.0,1781539610.754,3.0,1781539610.959,1781539640.938,3.0,investigated
event_sensitivity/high/N_6_seed_45,110,1,1,1212.96,221.2,0,1781539612.48,1781539612.48,1781539687.48,15.0,1781539631.229,3.0,,,,expired
event_sensitivity/high/N_6_seed_45,111,5,0,1295.87,2104.25,1,1781539617.68,1781539617.68,1781539692.68,15.0,1781539652.022,1.0,1781539652.158,1781539682.247,1.0,investigated
event_sensitivity/high/N_6_seed_45,112,3,1,1988.63,-444.7,1,1781539623.66,1781539623.66,1781539698.66,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,113,3,1,508.29,430.73,1,1781539650.36,1781539650.36,1781539725.36,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,114,2,0,2633.06,-2261.81,0,1781539654.37,1781539654.37,1781539729.37,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,115,3,0,1933.85,-1390.77,1,1781539664.78,1781539664.78,1781539739.78,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,116,1,0,1604.65,-811.76,0,1781539668.89,1781539668.89,1781539743.89,15.0,1781539669.161,4.0,,,,expired
event_sensitivity/high/N_6_seed_45,117,1,1,1867.68,529.86,0,1781539677.06,1781539677.06,1781539752.06,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,118,5,0,1260.32,81.02,1,1781539687.59,1781539687.59,1781539762.59,15.0,1781539705.477,3.0,1781539705.653,1781539735.67,3.0,investigated
event_sensitivity/high/N_6_seed_45,119,1,0,2358.27,616.82,0,1781539689.63,1781539689.63,1781539764.63,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,120,3,1,2507.61,1697.59,1,1781539700.68,1781539700.68,1781539775.68,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_45,121,1,1,1594.19,2101.2,0,1781539712.2,1781539712.2,1781539787.2,15.0,1781539713.329,1.0,,,,unresolved_active
event_sensitivity/high/N_6_seed_45,122,3,1,210.96,-1633.88,1,1781539719.36,1781539719.36,1781539794.36,15.0,,,,,,unresolved_active
event_sensitivity/high/N_6_seed_45,123,1,1,2326.93,-1148.6,0,1781539723.66,1781539723.66,1781539798.66,15.0,,,,,,unresolved_active
event_sensitivity/high/N_6_seed_45,124,5,0,2610.53,527.53,1,1781539733.64,1781539733.64,1781539808.64,15.0,,,,,,unresolved_active
event_sensitivity/high/N_6_seed_45,125,4,0,1771.77,-995.98,1,1781539735.24,1781539735.24,1781539810.24,15.0,,,,,,unresolved_active
event_sensitivity/high/N_6_seed_45,126,1,0,2508.3,461.74,0,1781539742.48,1781539742.48,1781539817.48,15.0,,,,,,unresolved_active
event_sensitivity/high/N_6_seed_45,127,2,0,851.52,733.37,0,1781539751.46,1781539751.46,1781539826.46,15.0,,,,,,unresolved_active
event_sensitivity/high/N_6_seed_45,128,5,0,2505.34,-1160.7,1,1781539758.67,1781539758.67,1781539833.67,15.0,,,,,,unresolved_active
event_sensitivity/high/N_6_seed_46,1,4,1,2261.36,-391.06,1,1781539807.33,1781539807.33,1781539882.33,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,2,1,1,2541.99,-1558.26,0,1781539807.33,1781539807.33,1781539882.33,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,3,5,0,327.03,-2011.23,1,1781539807.33,1781539807.33,1781539882.33,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,4,5,1,380.97,35.36,1,1781539807.33,1781539807.33,1781539882.33,15.0,1781539817.251,5.0,1781539817.383,1781539847.39,5.0,investigated
event_sensitivity/high/N_6_seed_46,5,1,0,1791.05,837.8,0,1781539807.33,1781539807.33,1781539882.33,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,6,1,0,1291.22,53.51,0,1781539807.33,1781539807.33,1781539882.33,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,7,3,0,1853.78,-817.38,1,1781539807.33,1781539807.33,1781539882.33,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,8,3,0,2770.17,-245.59,1,1781539807.33,1781539807.33,1781539882.33,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,9,1,0,2193.69,-211.57,0,1781539807.33,1781539807.33,1781539882.33,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,10,1,0,806.47,-1396.51,0,1781539807.33,1781539807.33,1781539882.33,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,11,4,1,2547.2,-2379.29,1,1781539807.33,1781539807.33,1781539882.33,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,12,3,1,836.21,1275.74,1,1781539807.33,1781539807.33,1781539882.33,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,13,3,0,1729.16,380.15,1,1781539807.33,1781539807.33,1781539882.33,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,14,4,0,1157.86,1544.17,1,1781539807.33,1781539807.33,1781539882.33,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,15,5,1,245.56,1081.78,1,1781539807.33,1781539807.33,1781539882.33,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,16,3,1,826.39,1172.72,1,1781539807.33,1781539807.33,1781539882.33,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,17,5,0,2438.17,-926.25,1,1781539807.33,1781539807.33,1781539882.33,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,18,3,1,1813.05,-369.99,1,1781539807.33,1781539807.33,1781539882.33,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,19,4,1,1645.8,-1973.81,1,1781539807.33,1781539807.33,1781539882.33,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,20,4,0,2122.37,-194.08,1,1781539807.33,1781539807.33,1781539882.33,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,21,5,1,446.49,-548.34,1,1781539807.33,1781539807.33,1781539882.33,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,22,3,0,925.96,1516.2,1,1781539807.33,1781539807.33,1781539882.33,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,23,5,1,2617.52,1556.9,1,1781539807.33,1781539807.33,1781539882.33,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,24,2,0,2220.34,826.94,0,1781539807.33,1781539807.33,1781539882.33,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,25,5,1,108.71,635.95,1,1781539814.82,1781539814.82,1781539889.82,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,26,2,0,813.65,1360.17,0,1781539817.73,1781539817.73,1781539892.73,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,27,1,1,2572.83,-571.77,0,1781539824.66,1781539824.66,1781539899.66,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,28,4,1,2649.71,1305.88,1,1781539825.86,1781539825.86,1781539900.86,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,29,5,1,102.43,2649.68,1,1781539828.54,1781539828.54,1781539903.54,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,30,3,0,1712.82,-781.3,1,1781539836.1,1781539836.1,1781539911.1,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,31,2,0,1409.8,-2352.94,0,1781539885.17,1781539885.17,1781539960.17,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,32,5,0,406.64,-375.9,1,1781539885.78,1781539885.78,1781539960.78,15.0,1781539900.339,6.0,1781539900.491,1781539930.497,6.0,investigated
event_sensitivity/high/N_6_seed_46,33,4,0,1849.04,-1435.35,1,1781539892.08,1781539892.08,1781539967.08,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,34,1,0,142.58,-2101.68,0,1781539905.21,1781539905.21,1781539980.21,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,35,4,1,1202.4,2869.33,1,1781539918.42,1781539918.42,1781539993.42,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,36,1,1,1809.33,2852.65,0,1781539937.32,1781539937.32,1781540012.32,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,37,2,0,1706.89,-1689.37,0,1781539942.38,1781539942.38,1781540017.38,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,38,1,0,809.72,2769.38,0,1781539942.9,1781539942.9,1781540017.9,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,39,4,0,650.31,-2129.99,1,1781539946.83,1781539946.83,1781540021.83,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,40,3,0,2543.76,1324.8,1,1781539954.38,1781539954.38,1781540029.38,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,41,5,1,1403.13,2246.52,1,1781539954.91,1781539954.91,1781540029.91,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,42,4,1,1677.8,-2332.54,1,1781539979.25,1781539979.25,1781540054.25,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,43,1,0,779.57,443.88,0,1781539988.73,1781539988.73,1781540063.73,15.0,1781539989.538,3.0,,,,expired
event_sensitivity/high/N_6_seed_46,44,2,1,1390.27,-928.15,0,1781539999.58,1781539999.58,1781540074.58,15.0,1781539999.328,5.0,,,,expired
event_sensitivity/high/N_6_seed_46,45,2,1,2037.41,-131.07,0,1781540003.69,1781540003.69,1781540078.69,15.0,1781540028.24,4.0,,,,expired
event_sensitivity/high/N_6_seed_46,46,4,0,544.15,-603.78,1,1781540009.43,1781540009.43,1781540084.43,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,47,1,0,2103.9,-1371.69,0,1781540018.69,1781540018.69,1781540093.69,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,48,1,0,2020.66,1918.17,0,1781540023.29,1781540023.29,1781540098.29,15.0,1781540066.446,1.0,,,,expired
event_sensitivity/high/N_6_seed_46,49,4,0,111.38,2164.99,1,1781540032.92,1781540032.92,1781540107.92,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,50,2,1,1995.65,-2030.13,0,1781540033.25,1781540033.25,1781540108.25,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,51,5,0,2775.78,-642.47,1,1781540035.09,1781540035.09,1781540110.09,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,52,2,1,654.98,227.07,0,1781540054.66,1781540054.66,1781540129.66,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,53,2,1,161.84,-1331.02,0,1781540055.95,1781540055.95,1781540130.95,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,54,1,1,1186.03,2874.97,0,1781540067.16,1781540067.16,1781540142.16,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,55,1,0,2385.63,2074.69,0,1781540067.47,1781540067.47,1781540142.47,15.0,1781540107.664,2.0,,,,expired
event_sensitivity/high/N_6_seed_46,56,2,0,352.56,-1496.92,0,1781540072.32,1781540072.32,1781540147.32,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,57,1,1,953.25,-66.45,0,1781540074.83,1781540074.83,1781540149.83,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,58,5,0,2203.09,997.95,1,1781540075.49,1781540075.49,1781540150.49,15.0,1781540087.102,3.0,1781540087.282,1781540117.335,3.0,investigated
event_sensitivity/high/N_6_seed_46,59,5,1,1850.24,-1378.39,1,1781540076.89,1781540076.89,1781540151.89,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,60,1,1,1864.06,2668.42,0,1781540086.53,1781540086.53,1781540161.53,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,61,4,0,2344.1,-1017.87,1,1781540091.61,1781540091.61,1781540166.61,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,62,3,1,734.04,2736.25,1,1781540104.59,1781540104.59,1781540179.59,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,63,4,0,1158.17,1684.35,1,1781540108.49,1781540108.49,1781540183.49,15.0,,,,,,expired
event_sensitivity/high/N_6_seed_46,64,1,1,1007.16,-1083.48,0,1781540112.53,1781540112.53,1781540187.53,15.0,1781540114.108,5.0,,,,expired
event_sensitivity/high/N_6_seed_46,65,1,0,2666.83,-328.01,0,1781540124.79,1781540124.79,1781540199.79,15.0,,,,,,expired
